card_id,text,raw_text,type,rank
124,Logo for Bisalloy Steel,Logo for Bisalloy Steel,img_alt_text,E
124,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/d933a8d3ae/bisalloy.png/m/300x0/smart/filters:quality(80),src,E
125,Logo for Brand Collective + Shoes & Sox,Logo for Brand Collective + Shoes & Sox,img_alt_text,E
125,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2199520bb8/brandcollective.png/m/300x0/smart/filters:quality(80),src,E
126,Logo for Brand Collective + Shoes & Sox,Logo for Brand Collective + Shoes & Sox,img_alt_text,E
126,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2199520bb8/brandcollective.png/m/300x0/smart/filters:quality(80),src,E
127,Logo for Brand Collective + Shoes & Sox,Logo for Brand Collective + Shoes & Sox,img_alt_text,E
127,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2199520bb8/brandcollective.png/m/300x0/smart/filters:quality(80),src,E
128,Logo for Brand Collective + Shoes & Sox,Logo for Brand Collective + Shoes & Sox,img_alt_text,E
128,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2199520bb8/brandcollective.png/m/300x0/smart/filters:quality(80),src,E
129,Logo for Brand Collective + Shoes & Sox,Logo for Brand Collective + Shoes & Sox,img_alt_text,E
129,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2199520bb8/brandcollective.png/m/300x0/smart/filters:quality(80),src,E
130,Logo for Burger King NZ,Logo for Burger King NZ,img_alt_text,E
130,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/3ad8ca746f/burgerking.png/m/300x0/smart/filters:quality(80),src,E
131,Logo for Burger King NZ,Logo for Burger King NZ,img_alt_text,E
131,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/3ad8ca746f/burgerking.png/m/300x0/smart/filters:quality(80),src,E
132,Logo for Burger King NZ,Logo for Burger King NZ,img_alt_text,E
132,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/3ad8ca746f/burgerking.png/m/300x0/smart/filters:quality(80),src,E
133,Logo for Burger King NZ,Logo for Burger King NZ,img_alt_text,E
133,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/3ad8ca746f/burgerking.png/m/300x0/smart/filters:quality(80),src,E
134,Logo for Burger King NZ,Logo for Burger King NZ,img_alt_text,E
134,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/3ad8ca746f/burgerking.png/m/300x0/smart/filters:quality(80),src,E
135,Logo for Contract Resources,Logo for Contract Resources,img_alt_text,E
135,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/8b1909277b/contractresources.png/m/300x0/smart/filters:quality(80),src,E
136,Logo for Contract Resources,Logo for Contract Resources,img_alt_text,E
136,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/8b1909277b/contractresources.png/m/300x0/smart/filters:quality(80),src,E
137,Logo for Contract Resources,Logo for Contract Resources,img_alt_text,E
137,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/8b1909277b/contractresources.png/m/300x0/smart/filters:quality(80),src,E
138,Logo for Contract Resources,Logo for Contract Resources,img_alt_text,E
138,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/8b1909277b/contractresources.png/m/300x0/smart/filters:quality(80),src,E
139,Logo for Contract Resources,Logo for Contract Resources,img_alt_text,E
139,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/8b1909277b/contractresources.png/m/300x0/smart/filters:quality(80),src,E
140,Dick Smith Logo,Dick Smith Logo,img_alt_text,E
140,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/0d4440df45/dicksmith.png/m/300x0/smart/filters:quality(80),src,E
141,Dick Smith Logo,Dick Smith Logo,img_alt_text,E
141,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/0d4440df45/dicksmith.png/m/300x0/smart/filters:quality(80),src,E
142,Dick Smith Logo,Dick Smith Logo,img_alt_text,E
142,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/0d4440df45/dicksmith.png/m/300x0/smart/filters:quality(80),src,E
143,Dick Smith Logo,Dick Smith Logo,img_alt_text,E
143,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/0d4440df45/dicksmith.png/m/300x0/smart/filters:quality(80),src,E
144,Dick Smith Logo,Dick Smith Logo,img_alt_text,E
144,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/0d4440df45/dicksmith.png/m/300x0/smart/filters:quality(80),src,E
145,Facilities First Logo,Facilities First Logo,img_alt_text,E
145,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2d4b092545/facilitiesfirst.png/m/300x0/smart/filters:quality(80),src,E
146,Facilities First Logo,Facilities First Logo,img_alt_text,E
146,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2d4b092545/facilitiesfirst.png/m/300x0/smart/filters:quality(80),src,E
147,Facilities First Logo,Facilities First Logo,img_alt_text,E
147,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2d4b092545/facilitiesfirst.png/m/300x0/smart/filters:quality(80),src,E
148,Facilities First Logo,Facilities First Logo,img_alt_text,E
148,filters:quality(80),https://a-us.storyblok.com/f/1001587/300x300/2d4b092545/facilitiesfirst.png/m/300x0/smart/filters:quality(80),src,E
